# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Feb 16 14:18:52 UTC 2021 [seed=1613485131275]
# ../xml/bears_aligned_bsl_root.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
29000	-31495.50888229522	-1046.1604799034603	-30449.34840239176	360006.2014275971	360006.2014275971	981774.3798876548	1544156.5663899316	257406.04815265437	37993.120411530595	3.1027155094005705	2.0	1.0	1.0	1.0	47.44070583991028	0.31306274034025255	0.2501821615167951	0.14986064525611567	0.2868944528868367	0.2788091312460436	1.0312193664510835E-7	1.0312193664510837E-7	-30449.34840239176	0.0	-58.786603188109126
30000	-31495.46270511836	-1047.190135583941	-30448.27256953442	360002.1120050631	360002.1120050631	963637.7347189473	2073928.8109430976	188257.56066748724	66404.81667332072	3.626835053744465	2.0	1.0	1.0	1.0	65.56174921836293	0.3135203855959273	0.2500685625884364	0.15003014058405684	0.28638091123157944	0.19036406821759944	1.0570759389739255E-7	1.0570759389739255E-7	-30448.27256953442	0.0	-58.05706423769949
31000	-31495.380950714818	-1047.2895364045773	-30448.09141431024	360002.4951534216	360002.4951534216	986889.5338888649	4218189.492477203	288446.35216854926	16784.830110401836	4.293262993209871	1.0	2.0	1.0	1.0	46.840961715484546	0.31605066566920853	0.2500685625884364	0.15221198378161174	0.28166878796074335	0.23879503930112897	1.0540416761820271E-7	1.0540416761820271E-7	-30448.09141431024	0.0	-58.90122269447142
32000	-31492.741241930886	-1046.769475528229	-30445.971766402658	360003.1270836094	360003.1270836094	982977.0195176527	2935289.5385036445	180634.0176230282	25082.27733041784	5.182195002086428	1.0	2.0	1.0	1.0	57.424641948136006	0.3165858494308017	0.2513810742518743	0.15221198378161174	0.27982109253571236	0.2396866890827495	1.0375378363547449E-7	1.0375378363547449E-7	-30445.971766402658	0.0	-58.51695418630488
33000	-31493.22710144257	-1045.958233576175	-30447.268867866398	360000.1421947817	360000.1421947817	975358.5590349918	1396410.7370213047	276813.8034919208	47594.554224464875	8.204590406487448	2.0	1.0	1.0	1.0	67.55586132943465	0.3170458548135005	0.2513810742518743	0.15175197839891294	0.27982109253571236	0.28449839082298417	1.0081371010125084E-7	1.0081371010125082E-7	-30447.268867866398	0.0	-57.390670803052934
34000	-31488.968581586738	-1043.3005627207642	-30445.668018865974	360004.65062157926	360004.65062157926	977465.4779874533	660800.2493225719	234807.52033663844	68300.54007735351	4.553388809742439	1.0	2.0	1.0	1.0	56.413173053636235	0.31652850053895015	0.25272626849628493	0.1509241384290526	0.27982109253571236	0.2988297457302115	1.025131546290969E-7	1.0251315462909689E-7	-30445.668018865974	0.0	-56.259621358506564
35000	-31493.510866806773	-1044.1975708112857	-30449.31329599549	360001.63458114676	360001.63458114676	985599.9987736889	939040.4997041537	389277.27382240223	95230.32864502346	3.335078188447838	1.0	2.0	1.0	1.0	60.95553711571598	0.321301689900175	0.24795307913506012	0.14434709688535566	0.28639813407940934	0.23252003216990882	1.0355459312070743E-7	1.0355459312070745E-7	-30449.31329599549	0.0	-55.50310367419823
36000	-31490.3480241974	-1041.139475162704	-30449.208549034694	360000.4100040444	360000.4100040444	977747.8538539289	665937.9785951502	185456.47016626527	26093.71125760226	1.4312543807300697	1.0	2.0	1.0	1.0	60.95553711571598	0.3181089492270388	0.24795307913506012	0.15181210463574152	0.28212586700215964	0.30944844052153236	1.0013363945172652E-7	1.0013363945172651E-7	-30449.208549034694	0.0	-55.27145852898311
37000	-31491.48627365906	-1041.6274272171152	-30449.858846441944	360005.1140934381	360005.1140934381	1003667.6169224363	225299.06256646517	260989.49796297302	85405.4218974888	3.0786838085722468	2.0	1.0	1.0	1.0	48.66662574280334	0.3181089492270388	0.24795307913506012	0.15181210463574152	0.28212586700215964	0.19572884391905607	1.0258479344072526E-7	1.0258479344072525E-7	-30449.858846441944	0.0	-56.21367225271305
38000	-31497.210924222865	-1046.708624329875	-30450.50229989299	360011.58391781617	360011.58391781617	967901.206428349	624927.0258507737	164713.50375937688	179184.29076837024	7.631426319913562	1.0	2.0	1.0	1.0	65.63493395963093	0.3148098959850441	0.24875148017953913	0.1499963054763415	0.28644231835907535	0.20303142636005025	1.1021663469327414E-7	1.1021663469327414E-7	-30450.50229989299	0.0	-58.155676371563786
